,id,mean_h,mean_s,mean_v,dominant_h,dominant_s,dominant_v,max_colorname
1259,7319581827956591904,0.36812534041394324,0.29012629357298464,0.28622046909041376,0.403921568627451,0.1803921568627451,0.2078431372549019,gray
1260,7313149913834032416,0.9852622038398685,0.8239557802287578,1.2639552696078427,0.0,0.0,0.0,gray
1261,7246687189441023259,0.10800611043028316,0.03673832380174289,0.19596822235838773,0.0,0.0,0.0,black
1262,7189289290726198533,0.4894084456699346,0.25988774850217855,0.4430393858932461,0.6078431372549019,0.4235294117647059,0.1490196078431372,black
1263,7126596346173197574,0.16363357843137222,0.26378676470588225,0.49517122821350745,0.0745098039215686,0.2666666666666666,0.4313725490196078,orange-yellow
1264,7187083572728139014,0.3453542007080609,0.2932670377178649,0.47343154275599114,0.0823529411764705,0.388235294117647,0.4117647058823529,orange-yellow
1265,6984879583610899718,0.5812111640430815,0.7185868889809439,0.40644547431648675,0.0,0.0,0.0,black
1266,7286078499767504160,1.6983558006535948,0.9908445669934636,2.0000510620915026,0.5882352941176471,0.192156862745098,0.8,violet
1267,7196999563343826181,0.3852762459150324,0.20440367987472746,0.44300151484204764,0.0823529411764705,0.2156862745098039,0.5490196078431373,gray
1268,7317656116559613216,0.18385714528867078,0.1726575265522874,0.11354847494553345,0.0,0.0,0.0,black
1269,7283457755539655968,0.28373289419934616,0.18439755242374714,0.2519795070806098,0.0,0.0,0.0039215686274509,gray
1270,7310244478214786336,0.4727562465958604,0.30731507012527215,0.5385991115196078,0.0,0.0,0.0,black
1271,7286492896881167649,1.1989566312636164,0.5497472426470587,0.9756544458060998,0.5882352941176471,0.2156862745098039,0.6588235294117647,violet
1272,7157224809045282053,0.24688606345315886,0.3242004527505446,0.5902267156862745,0.1019607843137254,0.3215686274509804,0.6039215686274509,orange-yellow
1273,7146605431706766597,0.3050168504901958,0.24972171160130696,1.3289760348583874,0.0901960784313725,0.0470588235294117,0.7647058823529411,gray
1274,7312613315899870496,0.11637603826252718,0.22443746595860564,0.41728536900871455,0.0,0.0,0.0,black
1275,7239027156615990555,1.5821882659313726,0.2558440563725489,0.9240706699346404,0.7372549019607844,0.0980392156862745,0.5333333333333333,violet-red
1276,7162967900041645317,0.2042619825708059,0.25350328499455327,0.282637186819172,0.0,0.0,0.0,orange-yellow
1277,7319860972175232288,0.0,0.0,0.8563410607298475,0.0,0.0,1.0,white
1278,7231563682386283803,0.36891850490196,0.27825946350762465,0.6385893246187359,0.0,0.0,0.0,gray
1279,7263076314582617377,0.22443789147603477,0.2374974468954248,0.4434874557461873,0.0,0.0,0.0862745098039215,orange-yellow
1280,7188614321176448261,0.5303623706427013,0.2984570738017426,0.9119817197712418,0.1529411764705882,0.0901960784313725,0.3176470588235294,gray
1281,7131705680402205958,0.4252114821623092,0.25685551130174283,0.6938682938453158,0.0431372549019607,0.3372549019607843,0.6745098039215687,orange
1282,7223745917608824070,0.48068576388888873,0.2767978111383441,0.5775952308006534,0.5725490196078431,0.2666666666666666,0.9254901960784314,blue-violet
1283,7226803930070600986,0.7001429738562086,0.4417875136165572,0.9951967592592587,0.1647058823529411,0.0862745098039215,0.6078431372549019,orange-yellow
1284,6985122026549808389,1.0826967592592591,1.373440053104575,0.8174096200980392,0.5686274509803921,0.8862745098039215,0.3843137254901961,violet
1285,7229587400006192410,0.6516999421296295,0.26544670819716776,0.6217111757897602,0.984313725490196,0.4352941176470588,0.7333333333333333,orange
1286,7234792540095008026,1.4183839240824527,0.5751343325791853,0.7314644607843134,0.7372549019607844,0.1529411764705882,0.1568627450980392,gray
1287,7277598975140695328,0.9129689202069713,0.8602183755446622,0.8592150054466228,0.0392156862745098,0.3803921568627451,0.5254901960784314,black
1288,7253885120870944027,0.21927443771626234,0.1216635428681272,0.6652639609765469,0.0549019607843137,0.0274509803921568,0.6039215686274509,gray
1289,7223273246462954757,0.14130795547385602,0.23389033564814796,0.20219396786492363,0.0,0.0,0.0,black
1290,7262633763673247008,0.24355596405228735,0.3294194240196077,0.504986213235294,0.0862745098039215,0.2078431372549019,0.5686274509803921,orange-yellow
1291,7277606018744372513,0.36358840146227966,0.13174954303755393,0.5484645023263541,0.0745098039215686,0.1490196078431372,0.7529411764705882,gray
1292,7212196921610407174,0.5461371527777776,0.7140352668845314,1.2160573257080607,0.5803921568627451,0.0823529411764705,0.8980392156862745,orange-yellow
1293,7262048794433359136,0.18522348175381248,0.23316355187908488,0.5881531692538127,0.0431372549019607,0.2313725490196078,0.5803921568627451,orange-yellow
1294,7227101094394989851,1.2204498269896193,0.5998125720876586,1.1946770472895039,0.6549019607843137,0.2352941176470588,0.6901960784313725,violet
1295,7260015710317939995,0.24136750288350625,0.4484741445597846,0.10955461841599377,0.0078431372549019,0.7137254901960784,0.1294117647058823,black
1296,7132484131253980422,0.32234647331154664,0.3089533122276687,0.4779509633714596,0.0549019607843137,0.3529411764705882,0.5254901960784314,orange-yellow
1297,7173245374260399365,0.5624544696350763,0.3468422351579521,0.31659900939542474,0.9686274509803922,0.192156862745098,0.3647058823529411,orange
1298,7149024982692023557,0.224684266067538,0.25088082107843124,0.25200674019607827,0.0,0.0,0.0,black
1299,7000767876806233350,0.37860498366013073,0.5191193491285403,0.16087409790305002,0.6784313725490196,0.4666666666666667,0.1843137254901961,black
1300,7263734845627551009,0.23434691584967318,0.3137050653594771,0.675397007761438,0.0941176470588235,0.4,0.6549019607843137,orange-yellow
1301,7186724235887250694,0.3001221235021785,0.2810640488834422,0.5132425279139431,0.0745098039215686,0.5647058823529412,0.5764705882352941,gray
1302,7204445292664556805,0.4479860260076252,0.44748987268518514,0.7508523114106753,0.0078431372549019,0.4588235294117647,0.8627450980392157,orange
1303,7195971576708205830,0.39840260757080564,0.6239728009259257,1.2049598311546839,0.0431372549019607,0.3333333333333333,0.6078431372549019,orange
1304,7019694215617662213,0.4153033088235293,0.6416241149237472,0.5977979473039214,0.5529411764705883,0.7490196078431373,0.788235294117647,blue-violet
1305,7236780731861585179,0.5788926334422655,0.29787241285403043,0.8799802559912852,0.0705882352941176,0.2117647058823529,0.1647058823529411,gray
1306,7195576354904100101,0.4650420411220042,0.5239115264161218,0.5474303002450978,0.8274509803921568,0.7764705882352941,0.6235294117647059,orange-yellow
1307,7309867084505222433,0.37623400054466216,0.321515437772331,0.6031037241285402,0.0745098039215686,0.0941176470588235,0.6313725490196078,gray
1308,7189005967198031109,1.7992457399626514,1.480434465452847,1.2069203723155928,0.6705882352941176,0.3019607843137254,0.3450980392156862,black
1309,7190689760015371525,0.405383220996732,0.19722732843137253,0.47176862064270153,0.0823529411764705,0.1137254901960784,0.5882352941176471,gray
1310,7267254700091788576,0.2954201559095857,0.2717022399237468,0.431623604302832,0.0,0.0,0.0,black
1311,7277124689615506720,0.43851656113834414,0.19591503267973845,0.5093835103485839,0.5607843137254902,0.0941176470588235,0.6509803921568628,gray
1312,7187713220994534661,0.6217135652337857,0.2588015334338862,0.5187865290346907,0.7764705882352941,0.1176470588235294,0.403921568627451,gray
